table_group,category,field_name,field_label,field_type,required,input_control,allowed_values,description,source,notes
category_component_score,Telehandlers,attachments_stabilizers_score,Attachments/stabilizers Score,integer,required,select,0|1|2|3|4|5,Condition score for Attachments/stabilizers,category checklist,Use shared condition definitions
category_component_notes,Telehandlers,attachments_stabilizers_notes,Attachments/stabilizers Notes,text,optional,textarea,,Appraiser notes for Attachments/stabilizers,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Fork carriage,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Bucket,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Jib,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Winch,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Personnel basket,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Truss boom,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_attachments,Telehandlers,attachment_option,Attachment Option,reference_value,optional,multi_select,Work lights,Attachment or option for Telehandlers,category checklist,Store as child record where possible
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Cab interior,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Boom wear pads,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Fork carriage or bucket,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Tires,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Outriggers,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_required_photos,Telehandlers,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Telehandlers,category checklist,Can be enforced by app workflow
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Lift height/capacity,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Enclosed cab vs open,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Attachment package,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Boom wear,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Tire life,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Outrigger/frame leveling condition,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Telehandlers,value_driver,Value Driver,reference_value,reference,display_only,ANSI compliance features,Value driver to consider for Telehandlers,category checklist,"Use in training, summary generation, and review"
category_red_flags,Telehandlers,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Telehandlers,category checklist,Should trigger management review
category_red_flags,Telehandlers,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Telehandlers,category checklist,Should trigger management review
category_red_flags,Telehandlers,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Telehandlers,category checklist,Should trigger management review
category_red_flags,Telehandlers,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Telehandlers,category checklist,Should trigger management review
category_red_flags,Telehandlers,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Telehandlers,category checklist,Should trigger management review
category_red_flags,Telehandlers,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Telehandlers,category checklist,Should trigger management review
category_component_score,Wheel / Ag Tractors,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,transmission_driveline_score,Transmission/driveline Score,integer,required,select,0|1|2|3|4|5,Condition score for Transmission/driveline,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,transmission_driveline_notes,Transmission/driveline Notes,text,optional,textarea,,Appraiser notes for Transmission/driveline,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,pto_3_point_score,PTO/3-point Score,integer,required,select,0|1|2|3|4|5,Condition score for PTO/3-point,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,pto_3_point_notes,PTO/3-point Notes,text,optional,textarea,,Appraiser notes for PTO/3-point,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,axles_score,Axles Score,integer,required,select,0|1|2|3|4|5,Condition score for Axles,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,axles_notes,Axles Notes,text,optional,textarea,,Appraiser notes for Axles,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,tires_score,Tires Score,integer,required,select,0|1|2|3|4|5,Condition score for Tires,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,tires_notes,Tires Notes,text,optional,textarea,,Appraiser notes for Tires,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,loader_assembly_score,Loader assembly Score,integer,required,select,0|1|2|3|4|5,Condition score for Loader assembly,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,loader_assembly_notes,Loader assembly Notes,text,optional,textarea,,Appraiser notes for Loader assembly,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Wheel / Ag Tractors,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Wheel / Ag Tractors,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Loader,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Bucket,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Forks,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Rear remotes,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Ballast,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Quick hitch,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_attachments,Wheel / Ag Tractors,attachment_option,Attachment Option,reference_value,optional,multi_select,Guidance components,Attachment or option for Wheel / Ag Tractors,category checklist,Store as child record where possible
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Cab or operator station,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Rear PTO/3-point,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Loader and bucket,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,All tires,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_required_photos,Wheel / Ag Tractors,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Wheel / Ag Tractors,category checklist,Can be enforced by app workflow
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,MFWD vs 2WD,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Cab vs open station,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Loader included,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,PTO and remote count,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Tire life,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Guidance readiness,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Brand desirability,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Wheel / Ag Tractors,value_driver,Value Driver,reference_value,reference,display_only,Service history,Value driver to consider for Wheel / Ag Tractors,category checklist,"Use in training, summary generation, and review"
category_red_flags,Wheel / Ag Tractors,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Wheel / Ag Tractors,category checklist,Should trigger management review
category_red_flags,Wheel / Ag Tractors,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Wheel / Ag Tractors,category checklist,Should trigger management review
category_red_flags,Wheel / Ag Tractors,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Wheel / Ag Tractors,category checklist,Should trigger management review
category_red_flags,Wheel / Ag Tractors,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Wheel / Ag Tractors,category checklist,Should trigger management review
category_red_flags,Wheel / Ag Tractors,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Wheel / Ag Tractors,category checklist,Should trigger management review
category_red_flags,Wheel / Ag Tractors,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Wheel / Ag Tractors,category checklist,Should trigger management review
category_component_score,Crawler Loaders,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,transmission_steering_score,Transmission/steering Score,integer,required,select,0|1|2|3|4|5,Condition score for Transmission/steering,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,transmission_steering_notes,Transmission/steering Notes,text,optional,textarea,,Appraiser notes for Transmission/steering,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,final_drives_score,Final drives Score,integer,required,select,0|1|2|3|4|5,Condition score for Final drives,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,final_drives_notes,Final drives Notes,text,optional,textarea,,Appraiser notes for Final drives,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,undercarriage_score,Undercarriage Score,integer,required,select,0|1|2|3|4|5,Condition score for Undercarriage,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,undercarriage_notes,Undercarriage Notes,text,optional,textarea,,Appraiser notes for Undercarriage,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,loader_assembly_score,Loader assembly Score,integer,required,select,0|1|2|3|4|5,Condition score for Loader assembly,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,loader_assembly_notes,Loader assembly Notes,text,optional,textarea,,Appraiser notes for Loader assembly,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Crawler Loaders,bucket_attachments_score,Bucket/attachments Score,integer,required,select,0|1|2|3|4|5,Condition score for Bucket/attachments,category checklist,Use shared condition definitions
category_component_notes,Crawler Loaders,bucket_attachments_notes,Bucket/attachments Notes,text,optional,textarea,,Appraiser notes for Bucket/attachments,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Crawler Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,General purpose bucket,Attachment or option for Crawler Loaders,category checklist,Store as child record where possible
category_attachments,Crawler Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Multi-purpose bucket,Attachment or option for Crawler Loaders,category checklist,Store as child record where possible
category_attachments,Crawler Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Forks,Attachment or option for Crawler Loaders,category checklist,Store as child record where possible
category_attachments,Crawler Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Ripper,Attachment or option for Crawler Loaders,category checklist,Store as child record where possible
category_attachments,Crawler Loaders,attachment_option,Attachment Option,reference_value,optional,multi_select,Winch,Attachment or option for Crawler Loaders,category checklist,Store as child record where possible
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Cab or operator station,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Bucket edge,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Both track sides,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Sprockets/idlers/rollers,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_required_photos,Crawler Loaders,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Crawler Loaders,category checklist,Can be enforced by app workflow
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Undercarriage life,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Cab vs open,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Bucket type,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Hydraulic response,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Final drive condition,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Service records,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Crawler Loaders,value_driver,Value Driver,reference_value,reference,display_only,Overall cosmetics,Value driver to consider for Crawler Loaders,category checklist,"Use in training, summary generation, and review"
category_red_flags,Crawler Loaders,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Crawler Loaders,category checklist,Should trigger management review
category_red_flags,Crawler Loaders,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Crawler Loaders,category checklist,Should trigger management review
category_red_flags,Crawler Loaders,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Crawler Loaders,category checklist,Should trigger management review
category_red_flags,Crawler Loaders,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Crawler Loaders,category checklist,Should trigger management review
category_red_flags,Crawler Loaders,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Crawler Loaders,category checklist,Should trigger management review
category_red_flags,Crawler Loaders,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Crawler Loaders,category checklist,Should trigger management review
category_component_score,Scrapers,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Scrapers,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,transmission_score,Transmission Score,integer,required,select,0|1|2|3|4|5,Condition score for Transmission,category checklist,Use shared condition definitions
category_component_notes,Scrapers,transmission_notes,Transmission Notes,text,optional,textarea,,Appraiser notes for Transmission,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,bowl_apron_ejector_score,Bowl/apron/ejector Score,integer,required,select,0|1|2|3|4|5,Condition score for Bowl/apron/ejector,category checklist,Use shared condition definitions
category_component_notes,Scrapers,bowl_apron_ejector_notes,Bowl/apron/ejector Notes,text,optional,textarea,,Appraiser notes for Bowl/apron/ejector,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,hydraulic_system_score,Hydraulic system Score,integer,required,select,0|1|2|3|4|5,Condition score for Hydraulic system,category checklist,Use shared condition definitions
category_component_notes,Scrapers,hydraulic_system_notes,Hydraulic system Notes,text,optional,textarea,,Appraiser notes for Hydraulic system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,frame_gooseneck_score,Frame/gooseneck Score,integer,required,select,0|1|2|3|4|5,Condition score for Frame/gooseneck,category checklist,Use shared condition definitions
category_component_notes,Scrapers,frame_gooseneck_notes,Frame/gooseneck Notes,text,optional,textarea,,Appraiser notes for Frame/gooseneck,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,axles_score,Axles Score,integer,required,select,0|1|2|3|4|5,Condition score for Axles,category checklist,Use shared condition definitions
category_component_notes,Scrapers,axles_notes,Axles Notes,text,optional,textarea,,Appraiser notes for Axles,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,tires_score,Tires Score,integer,required,select,0|1|2|3|4|5,Condition score for Tires,category checklist,Use shared condition definitions
category_component_notes,Scrapers,tires_notes,Tires Notes,text,optional,textarea,,Appraiser notes for Tires,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Scrapers,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Scrapers,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Scrapers,attachment_option,Attachment Option,reference_value,optional,multi_select,Push block,Attachment or option for Scrapers,category checklist,Store as child record where possible
category_attachments,Scrapers,attachment_option,Attachment Option,reference_value,optional,multi_select,Cushion hitch,Attachment or option for Scrapers,category checklist,Store as child record where possible
category_attachments,Scrapers,attachment_option,Attachment Option,reference_value,optional,multi_select,Heaped bowl,Attachment or option for Scrapers,category checklist,Store as child record where possible
category_attachments,Scrapers,attachment_option,Attachment Option,reference_value,optional,multi_select,Automatic controls,Attachment or option for Scrapers,category checklist,Store as child record where possible
category_attachments,Scrapers,attachment_option,Attachment Option,reference_value,optional,multi_select,Camera system,Attachment or option for Scrapers,category checklist,Store as child record where possible
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Cab interior,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Bowl floor,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Cutting edge,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Gooseneck/frame,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,All tires,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_required_photos,Scrapers,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Scrapers,category checklist,Can be enforced by app workflow
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Bowl/cutting edge condition,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Tire life,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Hydraulic condition,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Frame cracks,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Control package,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Service history,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Scrapers,value_driver,Value Driver,reference_value,reference,display_only,Transport complexity if purchased,Value driver to consider for Scrapers,category checklist,"Use in training, summary generation, and review"
category_red_flags,Scrapers,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Scrapers,category checklist,Should trigger management review
category_red_flags,Scrapers,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Scrapers,category checklist,Should trigger management review
category_red_flags,Scrapers,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Scrapers,category checklist,Should trigger management review
category_red_flags,Scrapers,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Scrapers,category checklist,Should trigger management review
